Source,Target,Weight
8,25,0.8907499780475139
8,26,0.9086737992230739
8,27,0.39103094350288753
8,28,0.9096850097879371
8,30,0.8567058737562389
8,31,0.9578262852211513
8,32,0.8567058737562389
8,33,0.9578262852211513
8,34,0.9578262852211513
8,35,0.9578262852211513
8,36,0.9578262852211513
8,37,0.8567058737562389
8,38,0.9578262852211513
8,40,0.9578262852211513
8,41,0.8567058737562389
8,42,0.9578262852211513
8,43,0.9578262852211513
8,44,0.8567058737562389
8,45,0.5530012636093311
8,46,0.9578262852211513
8,47,0.9578262852211513
8,48,0.8567058737562389
8,49,0.5792051194961072
8,50,0.5792051194961072
8,51,0.8803812696816802
8,52,0.5792051194961072
8,53,0.5792051194961072
8,54,0.8803812696816802
8,55,0.5792051194961072
8,56,0.8803812696816802
8,57,0.5792051194961072
8,58,0.4826209126083074
8,59,0.4826209126083074
8,60,0.9691685310936223
8,62,0.9578262852211514
8,63,0.9578262852211514
8,64,0.9578262852211514
8,65,0.9578262852211514
8,66,0.6772854614785964
8,67,0.9578262852211514
8,68,0.9578262852211514
8,69,0.9578262852211514
8,70,0.9578262852211514
8,71,0.9578262852211514
8,72,0.9578262852211514
8,73,0.9578262852211514
8,74,0.6772854614785964
8,75,0.9578262852211514
8,76,0.9578262852211514
8,77,0.9578262852211514
9,10,0.9701425001453319
9,11,0.7921180343813395
9,12,0.9701425001453319
9,13,0.9203579866168444
9,14,0.9701425001453319
9,15,0.9701425001453319
9,16,0.9701425001453319
9,17,0.9701425001453319
9,18,0.9328152465138773
9,19,0.9328152465138773
9,20,0.9328152465138773
9,21,0.9328152465138773
9,22,0.9328152465138773
9,23,0.736587098470519
9,24,0.9007546982220898
9,25,0.7645793998993543
9,26,0.9203579866168444
9,27,0.49507377148833726
9,28,0.7808323727446658
9,30,0.8677218312746248
9,31,0.9701425001453319
9,32,0.8677218312746248
9,33,0.9701425001453319
9,34,0.9701425001453319
9,35,0.9701425001453319
9,36,0.9701425001453319
9,37,0.8677218312746248
9,38,0.9701425001453319
9,40,0.9701425001453319
9,41,0.8677218312746248
9,42,0.9701425001453319
9,43,0.9701425001453319
9,44,0.8677218312746248
9,45,0.5601120336112039
9,46,0.9701425001453319
9,47,0.9701425001453319
9,48,0.8677218312746248
9,49,0.5866528319330786
9,50,0.5866528319330786
9,51,0.8917016574178749
9,52,0.5866528319330786
9,53,0.5866528319330786
9,54,0.8917016574178749
9,55,0.5866528319330786
9,56,0.8917016574178749
9,57,0.5866528319330786
9,58,0.48882669645272925
9,59,0.48882669645272925
9,60,0.831890330807703
9,62,0.9701425001453319
9,63,0.9701425001453319
9,64,0.9701425001453319
9,65,0.9701425001453319
9,66,0.6859943405700354
9,67,0.9701425001453319
9,68,0.9701425001453319
9,69,0.9701425001453319
9,70,0.9701425001453319
